orden_id;order_item_id;producto_id;vendedor_id;precio;valor_flete;codigo_postal_vendedor;ciudad_vendedor;departamento_vendedor
12465PN75A;A;PN75;VE3062;368.4;23.27;97001;Mitu;Vaupes
9612PL17A;A;PL17;VE3276;31.85;31.95;66001;Pereira;Risaralda
8015PR16A;A;PR16;VE4242;3.72;7.75;54003;Abrego;Norte de santander
104753PO70A;A;PO70;VE1019;83.96;27.2;66001;Pereira;Risaralda
44251PO65A;A;PO65;VE4052;592.08;20.39;50006;Acacias;Meta
81001PA69A;A;PA69;VE6495;286.53;53.87;85001;Yopal;Casanare
63416PB13A;A;PB13;VE5783;107.47;4.92;18001;Florencia;Caqueta
63550PO66A;A;PO66;VE1204;80.21;10.64;17001;Manizales;Caldas
56499PS30A;A;PS30;VE3549;7.2;27.28;85001;Yopal;Casanare
106081PT96A;A;PT96;VE4124;30.48;21.46;70001;Sincelejo;Sucre
96444PE45A;A;PE45;VE1125;83.37;17.88;76001;Cali;Valle del cauca
25256PL32B;B;PL32;VE7281;1.83;5.92;50006;Acacias;Meta
55415PF48B;B;PF48;VE8695;417.23;5.79;52323;Gualmatan;Nariño
59381PL47A;A;PL47;VE2056;88.91;32.71;94001;Inirida;Guainia
62920PO44A;A;PO44;VE1290;244.03;22.74;44001;Riohacha;La guajira
70453PG61A;A;PG61;VE5681;19.87;61.84;97001;Mitu;Vaupes
82316PS85A;A;PS85;VE3276;48.28;5.01;66001;Pereira;Risaralda
54884PH32A;A;PH32;VE2770;196.46;12.17;27001;Quibdo;Choco
88527PL48A;A;PL48;VE2456;63.11;4.04;54003;Abrego;Norte de santander
10798PD89A;A;PD89;VE5109;55.48;16.2;52210;Contadero;Nariño
25842PN54A;A;PN54;VE3743;136.97;24.91;44001;Riohacha;La guajira
23962PO82A;A;PO82;VE8568;100.03;55.3;52203;Colon;Nariño
71840PH58A;A;PH58;VE4333;7.93;10.75;52565;Providencia;Nariño
16413PR16A;A;PR16;VE4436;86.81;35.04;85001;Yopal;Casanare
4563PP95A;A;PP95;VE8455;170.14;1.58;50006;Acacias;Meta
26299PT37A;A;PT37;VE2233;309.04;33.48;23001;Monteria;Cordoba
30051PJ51A;A;PJ51;VE1402;298.32;20.82;44001;Riohacha;La guajira
52967PE60E;E;PE60;VE7926;175.54;69.37;52418;Los andes;Nariño
8511PL43B;B;PL43;VE6406;135.18;14.66;99001;Puerto carreño;Vichada
8384PL40A;A;PL40;VE4124;46.5;50.26;52405;Leiva;Nariño
61959PO84A;A;PO84;VE8722;573.48;42.16;70001;Sincelejo;Sucre
4860PK64A;A;PK64;VE4052;14.98;10.47;52411;Linares;Nariño
33092PI51A;A;PI51;VE6541;461.37;19.83;17001;Manizales;Caldas
28513PR41A;A;PR41;VE8511;261.49;14.57;52323;Gualmatan;Nariño
19704PI40A;A;PI40;VE3955;95.1;13.98;15001;Tunja;Boyaca
32142PF98A;A;PF98;VE4124;1.28;10.23;66001;Pereira;Risaralda
87336PD23A;A;PD23;VE8325;106.36;22.6;17001;Manizales;Caldas
45465PG93A;A;PG93;VE3295;49.42;4.88;52210;Contadero;Nariño
89664PR11A;A;PR11;VE5149;18.69;27.75;44001;Riohacha;La guajira
92217PK26A;A;PK26;VE6971;255.28;13.76;8001;Barranquilla;Atlantico
34864PD82A;A;PD82;VE4502;37.81;0.5;50683;San juan de arama;Meta
93241PH71A;A;PH71;VE2941;182.63;14.74;52203;Colon;Nariño
36567PM98A;A;PM98;VE3166;177.87;31.82;52203;Colon;Nariño
55690PT84A;A;PT84;VE3768;196.41;43.73;95001;San jose del guaviare;Guaviare
23987PT45A;A;PT45;VE8455;58.32;0.68;52323;Gualmatan;Nariño
93861PQ45A;A;PQ45;VE4436;50.55;19.8;97001;Mitu;Vaupes
8330PB37A;A;PB37;VE3791;95.82;3.43;52210;Contadero;Nariño
5245PH75B;B;PH75;VE5192;195.07;6.15;52565;Providencia;Nariño
111593PT65A;A;PT65;VE7926;170.43;39.25;52203;Colon;Nariño
41934PF29A;A;PF29;VE5993;41.1;0.93;18001;Florencia;Caqueta
57139PB61A;A;PB61;VE3166;377.78;3.65;66001;Pereira;Risaralda
59030PN16A;A;PN16;VE2821;108.18;11.39;50006;Acacias;Meta
110517PR49B;B;PR49;VE8722;123.17;6.15;99001;Puerto carreño;Vichada
61522PP35A;A;PP35;VE7888;28.71;82.76;5001;Medellin;Antioquia
34931PT39B;B;PT39;VE4002;105.81;2.76;52560;Potosi;Nariño
87572PI24A;A;PI24;VE5109;6.02;26.93;88001;San andres;San andres
96654PB34A;A;PB34;VE3215;66.47;36.71;52565;Providencia;Nariño
105707PE38A;A;PE38;VE5929;115.84;0.83;70001;Sincelejo;Sucre
76785PT24A;A;PT24;VE5149;88.73;31.54;23001;Monteria;Cordoba
101402PE66A;A;PE66;VE8722;156.11;5.1;52411;Linares;Nariño
23662PA20A;A;PA20;VE8695;110.99;3.8;52323;Gualmatan;Nariño
96860PQ94A;A;PQ94;VE5049;182.38;10.99;11001;Bogota d.c.;Bogota d.c.
101092PC43A;A;PC43;VE3166;184.01;12.6;81001;Arauca;Arauca
46464PT58A;A;PT58;VE5090;28.05;5.63;27001;Quibdo;Choco
85172PP97A;A;PP97;VE1204;106.63;24.24;50006;Acacias;Meta
43010PK34A;A;PK34;VE9623;273.71;30.0;27001;Quibdo;Choco
67159PD77B;B;PD77;VE5445;149.38;30.46;27001;Quibdo;Choco
15695PI95A;A;PI95;VE7885;150.27;8.49;52051;Arboleda;Nariño
28924PG42A;A;PG42;VE4277;229.32;8.86;52418;Los andes;Nariño
74461PL60A;A;PL60;VE6294;36.5;9.55;50683;San juan de arama;Meta
39800PH83A;A;PH83;VE5979;150.07;16.17;52540;Policarpa;Nariño
34465PD39A;A;PD39;VE1307;142.77;0.88;50686;San juanito;Meta
37135PN79A;A;PN79;VE3939;264.46;27.03;54003;Abrego;Norte de santander
104170PO52A;A;PO52;VE3979;38.83;9.84;52435;Mallama;Nariño
99559PR55A;A;PR55;VE1204;187.43;2.39;73001;Ibague;Tolima
24729PM84A;A;PM84;VE7211;41.56;6.94;52203;Colon;Nariño
57252PN28B;B;PN28;VE9609;0.09;2.88;52411;Linares;Nariño
1436PL41A;A;PL41;VE8695;115.48;1.45;54003;Abrego;Norte de santander
44833PK17A;A;PK17;VE4333;1.85;17.64;97001;Mitu;Vaupes
72320PA61A;A;PA61;VE3840;115.93;2.74;66001;Pereira;Risaralda
31424PQ12A;A;PQ12;VE1019;38.8;2.7;19001;Popayan;Cauca
35615PM66A;A;PM66;VE8895;285.51;38.3;52323;Gualmatan;Nariño
76922PK97A;A;PK97;VE3292;185.78;130.17;50001;Villavicencio;Meta
4823PQ45A;A;PQ45;VE3062;173.34;5.68;91001;Leticia;Amazonas
90079PR44A;A;PR44;VE4813;88.15;59.01;52001;Pasto;Nariño
34977PF27A;A;PF27;VE8511;73.16;1.31;52079;Barbacoas;Nariño
32572PF31A;A;PF31;VE8699;60.89;1.5;52427;Magui;Nariño
23815PE48A;A;PE48;VE4002;228.11;3.99;50006;Acacias;Meta
76034PF10A;A;PF10;VE2715;161.16;19.75;52411;Linares;Nariño
33336PG30D;D;PG30;VE6971;95.21;2.16;52356;Ipiales;Nariño
99655PF51A;A;PF51;VE4277;88.07;1.76;50006;Acacias;Meta
77989PM60A;A;PM60;VE6781;85.4;11.01;52381;La florida;Nariño
55640PM70A;A;PM70;VE4242;50.89;28.24;52565;Providencia;Nariño
43644PP19A;A;PP19;VE8467;116.28;3.05;73001;Ibague;Tolima
109336PI84A;A;PI84;VE3607;324.85;29.71;50006;Acacias;Meta
6293PQ99A;A;PQ99;VE5389;55.73;21.12;85001;Yopal;Casanare
62052PM32A;A;PM32;VE2821;263.66;33.8;18001;Florencia;Caqueta
42022PC58A;A;PC58;VE7147;149.31;25.53;52323;Gualmatan;Nariño
14548PH29C;C;PH29;VE2114;5.66;12.16;50006;Acacias;Meta
76384PR75A;A;PR75;VE8575;50.37;13.19;52418;Los andes;Nariño
79877PH82A;A;PH82;VE6060;114.46;4.04;66001;Pereira;Risaralda
17384PD41A;A;PD41;VE8975;25.4;31.34;52399;La union;Nariño
74563PA26A;A;PA26;VE9769;23.62;52.32;52203;Colon;Nariño
111780PL11A;A;PL11;VE8692;102.19;19.43;18001;Florencia;Caqueta
51495PQ99B;B;PQ99;VE3791;29.99;6.17;52473;Mosquera;Nariño
112313PN94C;C;PN94;VE5049;140.95;20.91;52323;Gualmatan;Nariño
63529PS97A;A;PS97;VE9555;151.01;13.71;68001;Bucaramanga;Santander
103090PJ96A;A;PJ96;VE6107;432.2;6.69;50006;Acacias;Meta
44121PF33A;A;PF33;VE7495;63.37;10.25;52480;Nariño;Nariño
4229PI61A;A;PI61;VE3342;68.1;6.58;50686;San juanito;Meta
13821PO86A;A;PO86;VE8722;103.55;44.42;52051;Arboleda;Nariño
57028PC40A;A;PC40;VE2012;5.41;8.87;8001;Barranquilla;Atlantico
67278PQ47A;A;PQ47;VE7503;0.74;12.26;23001;Monteria;Cordoba
76511PS39A;A;PS39;VE8903;197.16;47.77;27001;Quibdo;Choco
15287PQ77A;A;PQ77;VE7147;153.41;3.56;99001;Puerto carreño;Vichada
53090PE53A;A;PE53;VE5999;25.67;38.47;52323;Gualmatan;Nariño
68522PT49A;A;PT49;VE5229;107.54;18.69;52210;Contadero;Nariño
24891PE91A;A;PE91;VE2821;127.34;50.63;91001;Leticia;Amazonas
111496PI60B;B;PI60;VE2715;27.23;26.34;50683;San juan de arama;Meta
108613PS76A;A;PS76;VE3087;198.94;15.07;25001;Agua de dios;Cundinamarca
110465PQ29A;A;PQ29;VE5588;211.82;13.38;52490;Olaya herrera;Nariño
25125PH41A;A;PH41;VE7671;4.91;32.28;52381;La florida;Nariño
30558PN97A;A;PN97;VE1307;337.02;14.9;52203;Colon;Nariño
12732PC71A;A;PC71;VE7066;138.12;14.86;8001;Barranquilla;Atlantico
65221PN34A;A;PN34;VE5993;361.02;4.92;66001;Pereira;Risaralda
102416PH18A;A;PH18;VE5229;190.03;12.45;27001;Quibdo;Choco
46268PK15A;A;PK15;VE2738;225.94;33.79;63001;Armenia;Quindio
60081PP69D;D;PP69;VE1033;32.61;4.77;91001;Leticia;Amazonas
77401PS10A;A;PS10;VE4436;11.79;23.1;5002;Abejorral;Antioquia
26511PN10B;B;PN10;VE2305;1.34;22.7;19001;Popayan;Cauca
74571PD15A;A;PD15;VE7147;26.88;19.09;66001;Pereira;Risaralda
47061PJ37A;A;PJ37;VE1558;51.24;86.42;5001;Medellin;Antioquia
79060PR76A;A;PR76;VE4813;133.12;3.48;52378;La cruz;Nariño
105549PI86A;A;PI86;VE2129;391.38;24.35;50683;San juan de arama;Meta
102215PP94A;A;PP94;VE2456;136.69;37.08;70001;Sincelejo;Sucre
29555PP31A;A;PP31;VE8160;153.68;53.09;66001;Pereira;Risaralda
110973PF19A;A;PF19;VE9713;8.03;5.55;68001;Bucaramanga;Santander
27659PM49A;A;PM49;VE5783;87.21;15.5;52399;La union;Nariño
93360PC56A;A;PC56;VE9186;55.21;5.08;54001;Cucuta;Norte de santander
12477PK69A;A;PK69;VE6541;24.32;5.33;63001;Armenia;Quindio
46906PE57A;A;PE57;VE3166;30.05;53.48;23001;Monteria;Cordoba
36510PA55A;A;PA55;VE1125;44.12;14.68;66001;Pereira;Risaralda
70079PN60A;A;PN60;VE3927;196.35;27.11;8001;Barranquilla;Atlantico
112054PM65A;A;PM65;VE7671;159.14;15.55;8001;Barranquilla;Atlantico
24896PC48A;A;PC48;VE4489;30.51;35.73;52381;La florida;Nariño
66736PT79A;A;PT79;VE4124;24.74;2.71;50686;San juanito;Meta
102915PM85A;A;PM85;VE2561;260.88;27.08;5002;Abejorral;Antioquia
86164PO92A;A;PO92;VE8692;24.58;37.83;52473;Mosquera;Nariño
49985PI40C;C;PI40;VE1309;8.07;27.47;52381;La florida;Nariño
9038PG21A;A;PG21;VE7147;201.93;14.86;54003;Abrego;Norte de santander
52832PQ48A;A;PQ48;VE9713;78.77;37.18;52411;Linares;Nariño
10404PN68A;A;PN68;VE8511;43.74;37.4;19001;Popayan;Cauca
110774PG87B;B;PG87;VE4052;53.9;32.66;44001;Riohacha;La guajira
87461PR95A;A;PR95;VE7147;20.54;26.96;52418;Los andes;Nariño
74902PM73A;A;PM73;VE5681;101.32;16.74;68001;Bucaramanga;Santander
109144PG93A;A;PG93;VE6785;69.69;40.78;66001;Pereira;Risaralda
4321PM59A;A;PM59;VE1125;232.69;15.39;19001;Popayan;Cauca
23158PN50A;A;PN50;VE4436;6.18;20.61;19001;Popayan;Cauca
80058PH77C;C;PH77;VE4580;343.77;13.19;25001;Agua de dios;Cundinamarca
29537PJ17A;A;PJ17;VE2012;170.63;2.03;52001;Pasto;Nariño
83053PI94A;A;PI94;VE6495;117.37;21.14;52203;Colon;Nariño
11281PN72A;A;PN72;VE4829;32.84;12.21;85001;Yopal;Casanare
89722PJ40A;A;PJ40;VE1402;169.62;4.19;50001;Villavicencio;Meta
37605PR55A;A;PR55;VE8692;667.65;22.11;52378;La cruz;Nariño
34921PQ27A;A;PQ27;VE3607;147.71;8.72;54001;Cucuta;Norte de santander
26508PQ54A;A;PQ54;VE3482;171.14;20.1;52051;Arboleda;Nariño
57925PL57B;B;PL57;VE2738;627.72;90.77;52405;Leiva;Nariño
79934PS46A;A;PS46;VE2056;79.45;54.32;76001;Cali;Valle del cauca
6433PC37A;A;PC37;VE2715;211.91;7.61;66001;Pereira;Risaralda
71805PJ23A;A;PJ23;VE9434;412.95;6.75;50006;Acacias;Meta
77278PI84A;A;PI84;VE8895;165.13;22.06;52323;Gualmatan;Nariño
27449PD42A;A;PD42;VE6785;44.77;60.64;47001;Santa marta;Magdalena
34055PH72A;A;PH72;VE8467;113.8;5.17;94001;Inirida;Guainia
40174PD20A;A;PD20;VE2941;132.54;9.79;20001;Valledupar;Cesar
24790PS27A;A;PS27;VE7204;158.47;16.02;52473;Mosquera;Nariño
94506PT87A;A;PT87;VE3087;107.08;27.82;52480;Nariño;Nariño
72111PL26A;A;PL26;VE8511;48.04;20.72;13006;Achi;Bolivar
14838PG62A;A;PG62;VE3743;30.82;57.11;52210;Contadero;Nariño
35768PA12A;A;PA12;VE1290;70.47;49.63;68001;Bucaramanga;Santander
16194PN59B;B;PN59;VE8722;36.76;0.79;52565;Providencia;Nariño
99367PS63A;A;PS63;VE4819;148.18;48.1;5004;Abriaqui;Antioquia
16578PJ98A;A;PJ98;VE7926;178.82;0.27;54003;Abrego;Norte de santander
7045PC23A;A;PC23;VE1492;63.04;3.6;18001;Florencia;Caqueta
99321PL76A;A;PL76;VE2285;30.28;20.61;50006;Acacias;Meta
43055PC98A;A;PC98;VE3840;290.48;15.51;52051;Arboleda;Nariño
10343PF78A;A;PF78;VE2056;90.96;54.44;52381;La florida;Nariño
61244PE88A;A;PE88;VE7066;39.68;7.19;50686;San juanito;Meta
81769PG78C;C;PG78;VE6936;27.57;9.9;52323;Gualmatan;Nariño
85052PM42A;A;PM42;VE1492;155.44;53.56;18001;Florencia;Caqueta
12510PH49A;A;PH49;VE6032;248.39;10.5;17001;Manizales;Caldas
75054PT75A;A;PT75;VE6646;32.4;0.53;52323;Gualmatan;Nariño
103404PE42A;A;PE42;VE5999;81.43;5.51;70001;Sincelejo;Sucre
15521PD14A;A;PD14;VE5192;56.69;4.47;76001;Cali;Valle del cauca
2659PS47A;A;PS47;VE7671;55.45;4.43;52490;Olaya herrera;Nariño
84468PO28A;A;PO28;VE7406;41.07;13.98;76001;Cali;Valle del cauca
50574PN79C;C;PN79;VE3215;83.9;9.12;52210;Contadero;Nariño
43135PG54A;A;PG54;VE1637;55.89;11.0;41001;Neiva;Huila
35245PF56A;A;PF56;VE3743;187.06;36.15;17001;Manizales;Caldas
104671PQ97A;A;PQ97;VE3877;158.79;49.45;54003;Abrego;Norte de santander
32330PE38A;A;PE38;VE5929;343.25;21.72;52480;Nariño;Nariño
17797PR44A;A;PR44;VE4454;243.21;16.11;15001;Tunja;Boyaca
70323PC31I;I;PC31;VE3858;47.79;18.76;52473;Mosquera;Nariño
7075PF51A;A;PF51;VE4481;79.66;72.69;52565;Providencia;Nariño
37768PH12A;A;PH12;VE6032;83.38;9.45;97001;Mitu;Vaupes
75502PN66A;A;PN66;VE7338;45.96;19.44;44001;Riohacha;La guajira
55629PS66A;A;PS66;VE3791;145.68;6.46;52323;Gualmatan;Nariño
53948PB99A;A;PB99;VE6289;573.39;59.68;52210;Contadero;Nariño
16732PM25A;A;PM25;VE8695;105.83;14.18;94001;Inirida;Guainia
69795PS54A;A;PS54;VE7204;167.28;26.19;23001;Monteria;Cordoba
16203PO92A;A;PO92;VE6060;25.97;20.41;52565;Providencia;Nariño
53154PB70A;A;PB70;VE2738;82.79;41.8;5004;Abriaqui;Antioquia
51283PJ30A;A;PJ30;VE3295;312.58;5.96;23001;Monteria;Cordoba
108471PQ21A;A;PQ21;VE1402;225.98;4.93;17001;Manizales;Caldas
57294PJ14A;A;PJ14;VE5389;146.47;15.24;52565;Providencia;Nariño
61340PD21A;A;PD21;VE2456;163.16;4.6;23001;Monteria;Cordoba
9340PD60A;A;PD60;VE4446;5.62;70.79;17001;Manizales;Caldas
84891PP51A;A;PP51;VE6294;178.44;6.78;97001;Mitu;Vaupes
51806PA10B;B;PA10;VE1402;348.72;1.69;52490;Olaya herrera;Nariño
79852PF34A;A;PF34;VE4277;31.69;9.92;50683;San juan de arama;Meta
99194PS76A;A;PS76;VE5681;80.14;23.71;25001;Agua de dios;Cundinamarca
3925PH74A;A;PH74;VE4124;1.04;24.19;52203;Colon;Nariño
18023PI71A;A;PI71;VE7406;40.6;15.05;52405;Leiva;Nariño
103885PD50B;B;PD50;VE4937;117.78;4.44;50006;Acacias;Meta
34888PT16A;A;PT16;VE7885;118.5;14.22;50686;San juanito;Meta
516PA58A;A;PA58;VE5068;7.77;23.76;52378;La cruz;Nariño
66834PR88B;B;PR88;VE3420;80.69;22.89;27001;Quibdo;Choco
47066PD74B;B;PD74;VE4937;55.24;8.1;97001;Mitu;Vaupes
35400PM39A;A;PM39;VE6108;188.38;32.32;66001;Pereira;Risaralda
17189PF45A;A;PF45;VE5422;73.08;13.59;76001;Cali;Valle del cauca
38249PS79A;A;PS79;VE3607;145.16;20.18;50006;Acacias;Meta
17940PR80A;A;PR80;VE7125;23.08;5.33;54003;Abrego;Norte de santander
95423PD34A;A;PD34;VE8692;56.52;3.21;27001;Quibdo;Choco
43306PB85F;F;PB85;VE3199;9.31;0.56;23001;Monteria;Cordoba
66195PA11A;A;PA11;VE8455;317.08;3.43;66001;Pereira;Risaralda
4816PR62A;A;PR62;VE5049;23.71;13.13;52565;Providencia;Nariño
75490PC97A;A;PC97;VE3689;117.26;21.08;50001;Villavicencio;Meta
1112PR88A;A;PR88;VE7406;58.83;62.52;52411;Linares;Nariño
15783PO23A;A;PO23;VE8695;66.46;9.37;52323;Gualmatan;Nariño
41504PN91A;A;PN91;VE3215;599.44;16.67;13006;Achi;Bolivar
56607PK71A;A;PK71;VE4052;173.21;39.52;76001;Cali;Valle del cauca
105178PB30A;A;PB30;VE5738;29.92;1.18;70001;Sincelejo;Sucre
52402PA17A;A;PA17;VE6571;178.23;12.15;73001;Ibague;Tolima
89682PA17A;A;PA17;VE4813;40.54;8.78;52506;Ospina;Nariño
107663PJ30A;A;PJ30;VE7338;618.41;31.27;52427;Magui;Nariño
87848PQ53A;A;PQ53;VE3062;106.09;1.34;52207;Consaca;Nariño
103630PD63A;A;PD63;VE7066;93.98;20.76;52083;Belen;Nariño
58222PF96A;A;PF96;VE5979;166.83;13.62;97001;Mitu;Vaupes
76185PH34A;A;PH34;VE3342;31.79;4.26;68001;Bucaramanga;Santander
109350PT33B;B;PT33;VE7925;93.41;9.24;68001;Bucaramanga;Santander
74855PD77A;A;PD77;VE7495;94.51;20.45;76001;Cali;Valle del cauca
5173PI20B;B;PI20;VE3295;194.74;24.21;27001;Quibdo;Choco
55062PN49A;A;PN49;VE8613;227.52;18.88;17001;Manizales;Caldas
98281PK46J;J;PK46;VE5049;0.28;1.92;5001;Medellin;Antioquia
100081PS80A;A;PS80;VE4446;90.87;4.06;94001;Inirida;Guainia
38959PF83A;A;PF83;VE1558;5.69;0.56;18001;Florencia;Caqueta
39026PB47A;A;PB47;VE5993;662.22;77.53;52480;Nariño;Nariño
75383PO30A;A;PO30;VE4937;154.31;12.74;52480;Nariño;Nariño
69012PO58B;B;PO58;VE3420;200.71;7.18;52390;La tola;Nariño
94174PR41A;A;PR41;VE8613;131.53;27.67;50006;Acacias;Meta
11213PC38A;A;PC38;VE5473;120.59;18.06;52399;La union;Nariño
1292PT69A;A;PT69;VE3939;33.07;13.12;76001;Cali;Valle del cauca
63373PC99A;A;PC99;VE5389;448.58;6.89;52323;Gualmatan;Nariño
48585PE50A;A;PE50;VE2980;142.38;45.6;19001;Popayan;Cauca
45779PG24A;A;PG24;VE2068;121.76;2.01;52427;Magui;Nariño
67990PA11A;A;PA11;VE2738;57.23;53.89;20001;Valledupar;Cesar
37166PP29A;A;PP29;VE5999;39.66;2.3;85001;Yopal;Casanare
47636PF96A;A;PF96;VE6422;174.35;14.03;50001;Villavicencio;Meta
83831PG35B;B;PG35;VE3062;474.51;3.38;13006;Achi;Bolivar
38277PA24A;A;PA24;VE2821;249.9;3.02;8001;Barranquilla;Atlantico
108457PG79A;A;PG79;VE9434;142.85;49.12;66001;Pereira;Risaralda
6384PC11A;A;PC11;VE3939;142.21;0.36;70001;Sincelejo;Sucre
43623PD38B;B;PD38;VE4124;61.05;25.13;50683;San juan de arama;Meta
82773PC92A;A;PC92;VE9555;34.97;15.35;73001;Ibague;Tolima
50152PS15A;A;PS15;VE4333;203.68;93.1;97001;Mitu;Vaupes
40253PL17A;A;PL17;VE1125;158.57;13.92;19001;Popayan;Cauca
77239PR76A;A;PR76;VE8895;36.35;9.02;52405;Leiva;Nariño
7436PH53A;A;PH53;VE4489;63.88;8.24;52356;Ipiales;Nariño
37743PB59A;A;PB59;VE6668;146.99;27.01;52203;Colon;Nariño
1305PM77A;A;PM77;VE5049;55.01;9.86;52323;Gualmatan;Nariño
22727PB72A;A;PB72;VE5473;22.64;17.22;52356;Ipiales;Nariño
52605PK11A;A;PK11;VE6542;29.99;38.96;97001;Mitu;Vaupes
19272PE93A;A;PE93;VE7204;156.07;7.89;52490;Olaya herrera;Nariño
3018PQ81A;A;PQ81;VE5445;7.55;4.91;17001;Manizales;Caldas
12014PQ87A;A;PQ87;VE3276;337.43;3.41;5001;Medellin;Antioquia
6583PP38A;A;PP38;VE7125;268.12;14.2;52079;Barbacoas;Nariño
102800PH40A;A;PH40;VE2821;276.77;49.99;13006;Achi;Bolivar
83565PR24A;A;PR24;VE2821;72.22;10.34;50006;Acacias;Meta
48244PT60A;A;PT60;VE4052;129.89;16.81;50001;Villavicencio;Meta
111601PC76A;A;PC76;VE8486;256.1;11.74;52435;Mallama;Nariño
88521PB28A;A;PB28;VE1307;209.49;4.29;91001;Leticia;Amazonas
24833PM60A;A;PM60;VE8917;65.8;36.16;50686;San juanito;Meta
69580PL35A;A;PL35;VE5192;60.61;2.66;19001;Popayan;Cauca
8167PI57A;A;PI57;VE4829;31.43;18.52;50006;Acacias;Meta
51301PC92A;A;PC92;VE8925;388.55;28.09;66001;Pereira;Risaralda
22290PT15A;A;PT15;VE4489;407.16;9.91;50686;San juanito;Meta
60795PR11A;A;PR11;VE2770;1.7;6.36;52203;Colon;Nariño
9937PH57A;A;PH57;VE8467;206.05;21.74;52480;Nariño;Nariño
107645PE37B;B;PE37;VE2980;640.08;0.71;50006;Acacias;Meta
60618PR16A;A;PR16;VE7147;248.03;17.98;50001;Villavicencio;Meta
61938PM28A;A;PM28;VE2887;82.71;12.03;76001;Cali;Valle del cauca
12681PG95A;A;PG95;VE7926;156.99;20.66;52480;Nariño;Nariño
70689PR45B;B;PR45;VE1211;94.34;4.6;50006;Acacias;Meta
98638PQ78A;A;PQ78;VE2302;101.27;1.93;13006;Achi;Bolivar
19797PS45A;A;PS45;VE8467;157.41;15.09;91001;Leticia;Amazonas
26660PG17A;A;PG17;VE5999;21.1;45.48;52203;Colon;Nariño
1261PF78A;A;PF78;VE6971;113.72;0.52;11001;Bogota d.c.;Bogota d.c.
68534PL95A;A;PL95;VE3797;142.02;30.39;52001;Pasto;Nariño
92572PI70A;A;PI70;VE4937;151.78;9.29;52565;Providencia;Nariño
99199PO26A;A;PO26;VE7885;261.42;10.26;47001;Santa marta;Magdalena
6692PH45A;A;PH45;VE8782;9.44;13.61;52411;Linares;Nariño
100522PP61A;A;PP61;VE3880;191.58;55.1;50686;San juanito;Meta
89068PJ24A;A;PJ24;VE3955;372.5;8.98;54001;Cucuta;Norte de santander
8099PS48A;A;PS48;VE5068;34.91;3.97;52323;Gualmatan;Nariño
11549PN73A;A;PN73;VE5090;46.79;2.18;52385;La llanada;Nariño
86624PE97A;A;PE97;VE1307;190.36;2.19;17001;Manizales;Caldas
62158PM24A;A;PM24;VE1988;64.9;0.49;50001;Villavicencio;Meta
60756PL54A;A;PL54;VE9530;47.34;10.34;52051;Arboleda;Nariño
88530PD93A;A;PD93;VE1307;125.62;5.18;52435;Mallama;Nariño
27126PO88A;A;PO88;VE1309;123.96;6.4;52210;Contadero;Nariño
75123PO11A;A;PO11;VE3292;21.26;4.96;94001;Inirida;Guainia
40632PM61A;A;PM61;VE4580;42.76;8.66;19001;Popayan;Cauca
75478PN43A;A;PN43;VE1830;21.1;37.23;50006;Acacias;Meta
108124PH56A;A;PH56;VE5588;18.26;64.35;25001;Agua de dios;Cundinamarca
60420PS81A;A;PS81;VE2129;120.44;11.49;52473;Mosquera;Nariño
65568PO70B;B;PO70;VE7204;156.76;2.21;50006;Acacias;Meta
99981PA16C;C;PA16;VE3743;181.57;23.83;52411;Linares;Nariño
92187PD10A;A;PD10;VE3210;21.32;24.98;52207;Consaca;Nariño
101760PC28A;A;PC28;VE7338;4.44;21.15;50001;Villavicencio;Meta
50695PK76A;A;PK76;VE3215;35.72;17.95;25001;Agua de dios;Cundinamarca
7459PO84A;A;PO84;VE3276;141.97;38.6;54003;Abrego;Norte de santander
82890PK36A;A;PK36;VE7960;642.58;31.21;52480;Nariño;Nariño
16311PD72A;A;PD72;VE2056;50.01;55.84;52473;Mosquera;Nariño
6915PN91A;A;PN91;VE7671;104.55;10.04;8001;Barranquilla;Atlantico
71239PC46A;A;PC46;VE8925;21.59;23.08;50006;Acacias;Meta
71286PG62A;A;PG62;VE1290;3.4;5.52;52323;Gualmatan;Nariño
61330PI30A;A;PI30;VE5049;5.22;21.86;5001;Medellin;Antioquia
96567PS83A;A;PS83;VE6294;220.77;12.96;76001;Cali;Valle del cauca
85387PI50A;A;PI50;VE5090;67.98;22.89;5001;Medellin;Antioquia
37913PL89A;A;PL89;VE3159;61.4;43.98;95001;San jose del guaviare;Guaviare
73194PM54A;A;PM54;VE9170;208.13;48.45;52356;Ipiales;Nariño
90976PL69A;A;PL69;VE4829;167.8;5.88;66001;Pereira;Risaralda
103163PI68A;A;PI68;VE9276;108.98;24.69;76001;Cali;Valle del cauca
45039PF50A;A;PF50;VE3927;139.46;4.34;76001;Cali;Valle del cauca
20077PR44A;A;PR44;VE9609;136.82;13.7;19001;Popayan;Cauca
80107PL22A;A;PL22;VE7866;115.93;18.8;8001;Barranquilla;Atlantico
55849PN28A;A;PN28;VE2302;5.97;0.85;76001;Cali;Valle del cauca
88072PS96A;A;PS96;VE3955;324.09;66.63;68001;Bucaramanga;Santander
81447PF89B;B;PF89;VE8338;43.94;4.21;76001;Cali;Valle del cauca
92348PT84A;A;PT84;VE5346;74.96;36.55;18001;Florencia;Caqueta
