orden_id;producto_id;vendedor_id;fecha_envio_limite;precio;valor_flete;codigo_postal_vendedor;ciudad_vendedor;departamento_vendedor;nombre_categoria_producto;longitud_nombre_producto;longitud_descripcion_producto;cantidad_fotos_producto;peso_g_producto;longitud_cm_producto;altura_cm_producto;ancho_cm_producto;volumen_cm3_producto
21790PA15A-A;PA15;VE8722;18/05/2018 23:24;64.27;20.26;52473;Mosquera;Nariño;Electrodomésticos;12;36;31;1804;36;26;41;38376
76478PD76A-A;PD76;VE7211;20/10/2017 21:05;265.69;47.89;52323;Gualmatan;Nariño;Celulares;12;0;4;309;38;27;18;18468
88220PA69A-A;PA69;VE7016;23/05/2018 7:50;230.49;0.76;52473;Mosquera;Nariño;Electrodomésticos;19;29;17;2583;42;8;17;5712
36785PB63A-A;PB63;VE6971;12/05/2018 9:31;88.72;76.46;52435;Mallama;Nariño;Ropa de adultos;17;34;8;1215;35;38;39;51870
70523PR51B-B;PR51;VE8494;31/12/2017 8:22;52.61;31.6;52473;Mosquera;Nariño;Frutas y verduras;33;24;38;1205;41;26;8;8528
109704PA27A-A;PA27;VE8699;17/06/2018 14:13;14.83;36.43;52480;Nariño;Nariño;Electrodomésticos;6;33;14;1346;37;26;7;6734
36915PD62A-A;PD62;VE7623;28/07/2017 13:05;227.23;21.38;52323;Gualmatan;Nariño;Celulares;40;12;19;2849;8;29;23;5336
17206PS52A-A;PS52;VE6032;7/09/2017 12:09;158.74;18.43;52323;Gualmatan;Nariño;Carnicería;7;28;19;1302;41;37;16;24272
69884PK87A-A;PK87;VE6495;23/09/1901 23:46;30.29;0.22;52435;Mallama;Nariño++;Deportes;27;5;33;1100;20;34;21;14280
97260PB55A-A;PB55;VE1290;8/05/2018 19:03;11.03;10.04;52356;Ipiales;Nariño;Ropa de adultos;6;8;28;4516;65;28;36;65520
97055PS68C-C;PS68;VE5595;30/01/2018 9:53;363.24;35.51;52079;Barbacoas;Nariño;Carnicería;25;20;28;1719;36;14;24;12096
111982PA65A-A;PA65;VE1309;6/04/2018 11:44;-219.97;29.56;52354;Imues;Nariño;Electrodomésticos;1;7;20;879;6;13;17;1326
42223PR43A-A;PR43;VE6294;14/06/2018 20:38;143.74;31.05;52323;Gualmatan;Nariño;Frutas y verduras;1;19;40;232;47;19;40;35720
7095PA75A-A;PA75;VE7016;20/04/2018 22:36;38.04;12.68;52473;Mosquera;Nariño;Electrodomésticos;36;36;26;1071;41;13;23;12259
13010PB46A-A;PB46;VE1402;26/12/1901 2:44;-81.42;1.94;52110;Buesaco;Nariño;Ropa_de_adultos;15;35;39;481;46;9;35;14490
22203PR39A-A;PR39;VE4502;28/05/2018 11:49;228.06;;52480;Nariño;Nariño;;3;17;6;372;26;29;20;15080
14380PR61C-C;PR61;VE2501;16/11/2017 21:16;167.02;6.46;52323;Gualmatan;Nariño;Frutas y verduras;0;39;5;1354;23;2;7;322
97374PS52A-A;PS52;VE4436;1/12/2017 3:01;145.97;;52381;La florida;Nariño;;5;27;19;2420;20;13;39;10140
108521PB32A-A;PB32;VE3689;22/06/2018 20:19;0.41;14.56;52405;Leiva;Nariño++;Ropa de adultos;19;27;9;797;25;21;22;11550
33809PB83A-A;PB83;VE8325;23/05/2018 1:12;37.23;20.39;52405;Leiva;Nariño;Ropa de adultos;25;13;34;1954;28;6;19;3192
38836PA33A-A;PA33;VE8568;26/10/2017 14:33;91.66;34.31;52207;Consaca;Nariño;Electrodomésticos;22;27;38;8699;40;33;40;0
75034PS73A-A;PS73;VE1175;22/10/2017 3:36;203.01;30.62;52399;La union;Nariño;Carnicería;10;19;17;821;2;21;25;1050
45838PA59A-A;PA59;VE4829;31/03/2018 13:07;84.56;24.5;52051;Arboleda;Nariño;Electrodomésticos;13;33;11;2896;39;4;43;6708
74402PD34A-A;PD34;VE2992;25/01/2018 2:46;58.91;20.09;52480;Nariño;Nariño;Celulares;27;40;5;822;34;24;21;17136
71804PA77A-A;PA77;VE9555;6/08/2017 3:41;131.4;39.23;52210;Contadero;Nariño;Electrodomésticos;2;30;6;2585;37;3;24;2664
91374PD72A-A;PD72;VE9159;22/06/2018 3:20;66.23;22.94;52210;Contadero;Nariño++;Celulares;25;16;23;715;32;23;26;19136
32500PR17A-A;PR17;VE1830;5/11/2017 7:22;58.4;9.9;52207;Consaca;Nariño;Frutas y verduras;16;24;13;5791;34;27;8;7344
45462PR80A-A;PR80;VE5588;9/02/2018 2:07;18.86;17.13;52323;Gualmatan;Nariño;Frutas y verduras;2;18;17;1644;41;13;22;11726
105732PR69A-A;PR69;VE3797;9/05/2018 2:50;120.98;14.89;52083;Belen;Nariño;Frutas y verduras;29;0;36;1350;14;36;10;5040
66913PD41E-E;PD41;VE8455;30/11/2017 11:09;31.98;18.98;52001;Pasto;Nariño;Celulares;12;15;9;601;49;22;40;43120
104707PD89A-A;PD89;VE5109;26/07/2017 6:56;25.5;11.54;52110;Buesaco;Nariño;Celulares;19;22;28;1950;43;6;15;0
31860PD43B-B;PD43;VE1266;11/01/2018 5:39;37.1;37.44;52203;Colon;Nariño;Celulares;26;38;20;114;35;13;26;11830
63428PD27A-A;PD27;VE8695;19/06/2018 9:53;110.82;;52435;Mallama;Nariño;;32;32;36;2210;53;34;17;30634
73942PA95A-A;PA95;VE3689;2/08/2017 13:24;49.91;85.09;52411;Linares;Nariño;Electrodomésticos;35;1;23;441;46;19;10;8740
53948PB99A-A;PB99;VE6289;23/10/2017 13:27;573.39;59.68;52210;Contadero;Nariño;Ropa de adultos;8;36;38;1979;31;18;31;17298
47696PB58B-B;PB58;VE3292;5/06/2018 21:09;467.64;23.46;52001;Pasto;Nariño;Ropa de adultos;35;34;30;327;27;36;16;15552
71222PA56A-A;PA56;VE5783;17/07/2017 21:52;469.52;4.66;52565;Providencia;Nariño;Electrodomésticos;31;38;23;820;12;12;38;5472
3PB23A-A;PB23;VE2129;21/10/2017 19:55;147.1;2.41;52323;Gualmatan;Nariño;Ropa de adultos;8;27;19;929;32;13;48;19968
84907PS16A-A;PS16;VE7348;14/06/2018 8:51;255.1;13.44;5002;Abejorral;Antioquia;Carnicería;5;12;11;266;9;2;9;162
92807PA74A-A;PA74;VE3955;11/11/2017 17:47;381.89;9.64;52378;La cruz;Nariño;Electrodomésticos;32;8;22;2309;61;6;34;12444
99338PS84A-A;PS84;VE7926;20/04/2018 13:57;40.04;10.9;52323;Gualmatan;Nariño;Carnicería;16;7;37;794;8;14;20;2240
71161PS50A-A;PS50;VE6107;24/06/2018 4:20;13.6;2.21;52565;Providencia;Nariño;Carnicería;18;28;16;742;47;29;20;27260
46382PS22A-A;PS22;VE5979;2/03/2018 11:13;283.82;7.36;52051;Arboleda;Nariño;Carnicería;5;26;6;4449;62;14;28;24304
69527PS75A-A;PS75;VE6541;30/08/2017 11:02;154.78;33.86;52083;Belen;Nariño;Carnicería;17;27;20;2927;44;40;13;22880
61444PR93A-A;PR93;VE1290;12/04/2018 9:31;94.03;11.31;52435;Mallama;Nariño;Frutas y verduras;20;9;18;2183;13;5;32;2080
7183PR61A-A;PR61;VE2302;13/12/2017 10:01;100.92;2.5;52203;Colon;Nariño;Frutas y verduras;16;25;6;2073;60;25;27;40500
93334PS38A-A;PS38;VE4454;3/10/2017 10:17;440.81;35.5;52399;La union;Nariño;Carnicería;16;19;22;2840;23;4;16;1472
22477PR12A-A;PR12;VE9864;17/03/2018 14:36;175.33;11.09;52427;Magui;Nariño;Frutas y verduras;26;21;3;71;52;30;7;10920
63127PB83A-A;PB83;VE3797;15/12/2017 8:31;69.67;5.88;52435;Mallama;Nariño;Ropa de adultos;25;22;5;3722;54;13;28;19656
83337PA92A-A;PA92;VE7960;30/10/2017 22:49;34.71;5.44;52560;Potosi;Nariño;Electrodomésticos;36;7;13;1952;52;9;10;4680
17198PS57A-A;PS57;VE6060;3/06/2018 18:39;80.64;1.93;52323;Gualmatan;Nariño;Carnicería;24;20;24;2815;29;27;20;15660
111340PR20B-B;PR20;VE2305;5/04/2018 17:17;97.58;28.63;52480;Nariño;Nariño;Frutas y verduras;39;25;10;1115;33;9;33;9801
2564PS25A-A;PS25;VE3806;15/06/2018 2:40;18.11;15.87;52378;La cruz;Nariño;Carnicería;27;23;21;1037;56;2;30;3360
88862PA52A-A;PA52;VE9713;30/11/2017 8:43;211.8;20.88;52565;Providencia;Nariño;Electrodomésticos;36;9;5;2662;48;34;34;0
85160PA90A-A;PA90;VE9769;24/05/2018 18:03;209.81;6.26;52435;Mallama;Nariño;Electrodomésticos;35;22;11;136;17;8;17;2312
71605PR32A-A;PR32;VE4489;26/12/1901 21:34;52.89;3.88;52490;Olaya herrera;Nariño;Frutas y verduras;5;11;11;2451;25;17;26;11050
76350PK45A-A;PK45;VE3215;6/11/2017 19:09;137.97;28.88;52323;Gualmatan;Nariño++;Deportes;1;31;26;4380;33;11;16;5808
92117PK86A-A;PK86;VE3062;24/03/2018 14:37;68.45;55.99;52323;Gualmatan;Nariño;Deportes;10;23;1;4648;12;23;17;4692
66227PS95A-A;PS95;VE6542;3/06/2018 7:12;0.44;2.41;52540;Policarpa;Nariño;Carnicería;7;32;35;1570;40;5;20;4000
57291PD93D-D;PD93;VE4002;8/06/2018 22:09;15.82;42.43;52051;Arboleda;Nariño;Celulares;18;37;4;336;9;35;23;7245
74318PD42C-C;PD42;VE1290;23/05/2018 22:30;130.21;24.32;52506;Ospina;Nariño;Celulares;8;19;23;523;57;2;39;4446
13307PA27B-B;PA27;VE1830;20/10/2017 13:49;-186.04;1.45;52390;La tola;Nariño++;Electrodomésticos;8;25;13;2062;32;42;24;32256
64725PK90A-A;PK90;VE3955;25/03/2018 2:27;159.07;;5001;Medellin;Antioquia;;2;14;16;2653;31;23;16;11408
40513PS76A-A;PS76;VE6535;23/02/2018 9:03;80.93;80.17;52051;Arboleda;Nariño;Carnicería;31;15;23;296;5;15;32;2400
48819PB27A-A;PB27;VE3791;19/06/2018 23:54;249.13;3.32;52418;Los andes;Nariño++;Ropa de adultos;12;34;1;506;15;12;11;1980
84303PK64A-A;PK64;VE6971;15/01/2018 13:11;161.42;20.09;52418;Los andes;Nariño;Deportes;32;22;3;2724;44;20;17;14960
24014PD11A-A;PD11;VE2770;16/09/2017 10:55;46.1;8.03;52323;Gualmatan;Nariño;Celulares;31;2;8;987;27;23;2;1242
45620PS94A-A;PS94;VE5346;15/08/2017 18:34;83.94;23.57;52323;Gualmatan;Nariño++;Carnicería;26;18;2;2652;0;16;33;0
68674PS26A-A;PS26;VE8494;19/06/2018 20:57;17.83;30.4;52480;Nariño;Nariño;Carnicería;35;12;10;1939;23;15;27;9315
20525PR70A-A;PR70;VE9555;11/03/2018 8:20;54.24;20.05;52473;Mosquera;Nariño;Frutas y verduras;34;33;36;4966;18;23;32;13248
27003PR42B-B;PR42;VE8325;14/05/2257 20:53;17.94;23.84;52207;Consaca;Nariño;Frutas y verduras;6;7;14;2236;25;3;37;2775
35348PS62A-A;PS62;VE8544;7/08/2017 16:59;335.76;3.32;52323;Gualmatan;Nariño;Carnicería;10;5;21;6618;30;5;27;4050
31784PK33A-A;PK33;VE2992;5/05/2018 2:49;65.92;6.09;5001;Medellin;Antioquia;Deportes;25;7;31;2835;7;14;30;2940
35596PK82A-A;PK82;VE8511;29/07/2017 2:45;8.28;10.21;5001;Medellin;Antioquia;Deportes;17;36;0;4164;12;1;9;108
29494PR59A-A;PR59;VE6060;6/01/2018 8:53;322.8;44.47;52399;La union;Nariño;Frutas y verduras;14;35;33;3640;35;29;15;15225
88481PD22A-A;PD22;VE3482;4/05/2018 5:24;73.88;12.35;52323;Gualmatan;Nariño;Celulares;17;3;37;2720;17;15;17;4335
18239PR38A-A;PR38;VE9623;22/03/2018 23:35;-63.94;20.23;52435;Mallama;Nariño;Frutas y verduras;1;38;7;433;23;1;42;966
14269PR49B-B;PR49;VE2305;17/08/2017 22:47;258.8;10.45;52323;Gualmatan;Nariño;Frutas y verduras;17;15;25;1065;27;11;0;0
40179PB25A-A;PB25;VE5389;14/11/2017 1:26;71.52;13.16;52399;La union;Nariño;Ropa de adultos;18;15;35;2149;20;19;33;0
37295PS87A-A;PS87;VE5049;22/11/2017 17:56;5.69;16.49;52378;La cruz;Nariño;Carnicería;8;15;14;2254;20;17;27;9180
53630PS75B-B;PS75;VE8325;16/02/2018 23:23;219.93;115.11;52435;Mallama;Nariño;Carnicería;34;5;37;1935;14;9;26;3276
52103PA99A-A;PA99;VE5049;26/12/2017 15:06;43.65;;52385;La llanada;Nariño;;24;29;24;1995;47;21;42;41454
19327PR37A-A;PR37;VE4819;6/05/2018 4:09;253.16;46.86;52405;Leiva;Nariño;Frutas y verduras;15;24;10;569;26;14;7;2548
99610PS12A-A;PS12;VE3607;14/05/2018 15:26;186.31;48.29;52480;Nariño;Nariño;Carnicería;10;7;23;1998;49;33;28;45276
55371PB20A-A;PB20;VE5926;9/12/1901 8:45;12.23;6.67;52520;Francisco pizarro;Nariño;Ropa de adultos;2;16;37;663;64;23;40;58880
53766PR26A-A;PR26;VE1125;19/07/2017 19:39;26.78;90.21;5002;Abejorral;Antioquia;Frutas y verduras;7;16;12;3650;42;27;10;11340
53393PB93A-A;PB93;VE8692;6/05/2018 12:18;47.96;11.42;52480;Nariño;Nariño;Ropa_de_adultos;13;36;25;352;37;11;11;4477
2076PA63A-A;PA63;VE6032;10/09/2017 21:28;414.39;;52323;Gualmatan;Nariño;nan;32;39;8;1509;51;4;25;5100
49199PB70A-A;PB70;VE2305;10/01/2018 19:00;82.1;14.46;52520;Francisco pizarro;Nariño;Ropa de adultos;4;2;14;760;20;28;31;17360
85997PB60A-A;PB60;VE8160;13/05/2018 5:54;190.02;3.49;52427;Magui;Nariño;Ropa de adultos;5;9;22;4510;14;29;21;8526
107310PK93A-A;PK93;VE8975;17/05/2018 12:46;13.02;32.61;5001;Medellin;Antioquia;Deportes;39;12;23;5107;10;0;16;0
19498PA10A-A;PA10;VE3549;20/04/2018 2:10;168.52;2.55;52385;La llanada;Nariño++;Electrodomésticos;22;38;24;453;66;23;46;69828
67419PB80A-A;PB80;VE2821;19/06/2018 20:54;156.95;1.1;52001;Pasto;Nariño;Ropa de adultos;29;3;22;1486;36;19;10;6840
81416PK58B-B;PK58;VE5422;18/08/2017 3:52;148.76;28.66;52378;La cruz;Nariño;Deportes;32;39;21;2735;20;2;23;920
48037PD14A-A;PD14;VE7125;21/12/2017 4:03;65.53;51.45;52473;Mosquera;Nariño;Celulares;26;13;24;1399;50;2;35;3500
46324PA51A-A;PA51;VE5068;23/04/2018 22:33;28.38;44.11;52210;Contadero;Nariño;Electrodomésticos;8;2;32;595;36;4;26;3744
61019PS83B-B;PS83;VE7016;6/03/2018 14:08;-231.2;14.52;52207;Consaca;Nariño;Carnicería;4;3;36;792;28;17;42;19992
24209PR85B-B;PR85;VE6668;7/12/1901 16:13;64.52;21.72;52405;Leiva;Nariño;Frutas y verduras;38;30;38;2080;37;4;24;3552
41088PR18A-A;PR18;VE4179;15/02/2018 3:14;22.3;48.7;52323;Gualmatan;Nariño;Frutas y verduras;36;19;20;1500;27;7;33;6237
22727PB72A-A;PB72;VE5473;31/01/2018 12:31;22.64;17.22;52356;Ipiales;Nariño;Ropa de adultos;32;35;27;744;39;31;3;3627
12988PK19A-A;PK19;VE2129;22/12/2017 13:11;45.5;10.05;5002;Abejorral;Antioquia;Deportes;34;9;4;658;7;13;36;3276
111799PR21B-B;PR21;VE3607;10/08/2017 15:56;104.78;;52378;La cruz;Nariño;;25;21;4;1261;31;20;12;7440
90048PA44A-A;PA44;VE8544;29/11/2017 2:47;322.29;;52203;Colon;Nariño;nan;28;24;1;13534;51;1;35;1785
22296PR37A-A;PR37;VE3549;21/02/2018 8:09;21.0;8.35;52473;Mosquera;Nariño;Frutas y verduras;40;11;23;783;44;33;14;20328
52621PB26A-A;PB26;VE7885;29/09/2017 14:02;34.61;9.43;52381;La florida;Nariño;Ropa de adultos;34;8;30;6019;31;14;24;10416
22293PS14A-A;PS14;VE5090;24/03/2018 4:26;202.2;5.14;52490;Olaya herrera;Nariño;Carnicería;22;18;35;855;16;8;27;3456
105057PR98A-A;PR98;VE4052;18/12/2017 23:12;370.81;26.28;52210;Contadero;Nariño;Frutas_y_verduras;27;24;34;6358;48;4;7;1344
50809PA80B-B;PA80;VE4124;30/08/2017 7:48;88.21;16.41;52323;Gualmatan;Nariño;Electrodomésticos;17;14;18;505;40;13;20;10400
74003PK15A-A;PK15;VE2992;14/11/2017 9:10;38.73;17.46;52356;Ipiales;Nariño;Deportes;31;8;25;5337;22;32;38;26752
95060PK43A-A;PK43;VE4481;7/02/2018 6:20;92.84;39.53;52323;Gualmatan;Nariño;Deportes;15;7;5;244;43;25;20;21500
62409PA76A-A;PA76;VE6106;1/01/2018 23:00;7.51;16.26;52203;Colon;Nariño;Electrodomésticos;25;40;8;283;59;21;14;17346
78314PB82A-A;PB82;VE7960;8/05/2018 16:15;85.16;5.0;52480;Nariño;Nariño;Ropa de adultos;19;30;26;137;28;37;13;13468
25431PB63A-A;PB63;VE7866;22/04/2257 22:37;427.85;109.79;52203;Colon;Nariño;Ropa de adultos;6;20;35;2054;48;21;28;28224
73608PR74A-A;PR74;VE3210;5/01/2018 23:23;210.72;8.84;52418;Los andes;Nariño;Frutas y verduras;27;11;17;2165;11;6;22;1452
52197PR24A-A;PR24;VE3979;2/01/2018 6:39;103.61;18.29;52210;Contadero;Nariño;Frutas y verduras;39;8;35;4147;24;41;38;37392
103862PR40A-A;PR40;VE8494;14/03/2257 20:39;1.12;36.02;52399;La union;Nariño;Frutas y verduras;38;27;3;325;38;39;32;47424
58859PK86A-A;PK86;VE5346;16/03/2018 15:52;129.82;9.85;52565;Providencia;Nariño++;Deportes;5;39;2;2353;51;27;38;52326
69185PK18A-A;PK18;VE8613;30/11/2017 15:59;190.14;12.62;52399;La union;Nariño;Deportes;27;1;0;1981;59;7;22;9086
89153PR26A-A;PR26;VE6936;30/05/2018 7:08;108.37;6.96;52427;Magui;Nariño;Frutas y verduras;20;4;17;412;29;59;12;20532
65496PD81A-A;PD81;VE5926;8/10/2017 16:14;290.66;13.34;52418;Los andes;Nariño;Celulares;34;19;38;331;51;21;30;32130
77382PS30A-A;PS30;VE3342;18/05/2018 10:03;122.32;1.32;52210;Contadero;Nariño;Carnicería;6;39;19;924;1;16;49;784
29556PK56A-A;PK56;VE5192;15/02/2018 1:38;192.03;14.53;52110;Buesaco;Nariño;Deportes;25;2;7;323;3;2;13;78
96979PR85A-A;PR85;VE2942;9/01/2018 20:44;30.92;43.66;52083;Belen;Nariño;Frutas y verduras;33;12;37;169;45;1;25;1125
23994PK78A-A;PK78;VE1204;3/10/2017 18:16;60.78;0.98;52480;Nariño;Nariño;Deportes;19;4;35;502;8;12;32;0
31298PK97A-A;PK97;VE6180;25/04/2018 16:51;32.35;39.71;52381;La florida;Nariño;Deportes;0;11;25;921;22;11;3;726
97099PB61A-A;PB61;VE5090;1/09/2017 3:19;155.2;29.78;52323;Gualmatan;Nariño;Ropa de adultos;11;2;11;118;38;36;46;62928
69093PA52A-A;PA52;VE7338;26/11/2017 11:26;70.74;;52411;Linares;Nariño;;15;11;21;644;12;15;3;540
82848PA83A-A;PA83;VE9609;28/03/2018 3:50;30.86;8.19;52565;Providencia;Nariño;Electrodomésticos;38;12;4;301;35;18;17;10710
71306PK77B-B;PK77;VE1558;25/04/2018 2:23;31.39;5.72;52560;Potosi;Nariño;Deportes;2;2;18;1645;19;17;7;2261
20945PK29A-A;PK29;VE3276;27/11/2017 22:02;0.63;23.43;52418;Los andes;Nariño;Deportes;19;14;0;2259;40;3;26;3120
104351PD97A-A;PD97;VE6971;17/11/2017 20:01;209.94;16.86;52079;Barbacoas;Nariño;Celulares;18;38;37;1972;23;21;21;10143
8230PR90A-A;PR90;VE8544;13/04/2018 16:03;32.87;51.81;5001;Medellin;Antioquia;Frutas y verduras;27;24;27;244;4;12;13;624
62857PB39A-A;PB39;VE3689;7/01/2018 21:36;111.49;0.0;52323;Gualmatan;Nariño;Ropa de adultos;7;18;27;381;43;48;29;59856
97657PD11B-B;PD11;VE3276;28/08/2017 9:02;3.09;23.21;52390;La tola;Nariño;Celulares;38;6;6;1968;19;10;12;2280
60126PR92A-A;PR92;VE3342;2/12/1901 16:24;99.47;28.35;52210;Contadero;Nariño;Frutas y verduras;17;21;5;490;40;26;19;19760
106650PS84A-A;PS84;VE3062;13/04/2018 18:49;17.36;10.76;52203;Colon;Nariño;Carnicería;8;30;27;629;37;4;28;4144
62582PA31A-A;PA31;VE3292;6/03/2018 13:14;146.5;1.11;52051;Arboleda;Nariño;Electrodomésticos;27;11;20;1165;9;19;16;2736
29812PK87A-A;PK87;VE3210;4/01/2018 5:50;95.98;13.12;52399;La union;Nariño;Deportes;35;21;39;2559;16;11;13;2288
74653PS17A-A;PS17;VE3199;10/12/2017 19:33;388.07;2.39;52323;Gualmatan;Nariño;Carnicería;24;10;17;1694;33;14;21;0
37687PB58B-B;PB58;VE3342;25/12/2017 12:11;94.08;6.34;52110;Buesaco;Nariño;Ropa de adultos;36;9;0;2766;2;16;43;1376
11708PK15A-A;PK15;VE3199;25/02/2018 22:27;108.42;9.57;52203;Colon;Nariño;Deportes;26;21;37;1784;48;17;30;24480
68080PR41A-A;PR41;VE2992;9/10/2017 19:05;2.97;14.63;52565;Providencia;Nariño;Frutas y verduras;13;21;12;2196;48;44;7;14784
110167PK44A-A;PK44;VE1504;8/12/2017 19:32;5.69;16.08;52381;La florida;Nariño;Deportes;38;11;19;271;4;30;12;1440
107739PK34A-A;PK34;VE1504;21/02/2018 12:14;61.98;47.53;52356;Ipiales;Nariño;Deportes;27;7;22;1956;15;34;7;3570
78871PS45A-A;PS45;VE3955;2/09/2017 8:12;122.16;10.73;52110;Buesaco;Nariño;Carnicería;33;0;6;145;21;17;25;8925
58094PB30A-A;PB30;VE7281;20/12/2017 19:04;117.95;59.43;52418;Los andes;Nariño;Ropa de adultos;11;17;22;59;7;19;29;3857
89615PB47A-A;PB47;VE3689;18/04/2018 21:03;197.91;29.64;52490;Olaya herrera;Nariño;Ropa de adultos;37;20;32;3727;47;13;7;4277
70789PS70A-A;PS70;VE3420;21/07/2017 17:51;14.89;8.5;52435;Mallama;Nariño;Carnicería;22;18;21;1646;12;30;19;6840
100257PK54A-A;PK54;VE6668;17/05/2018 23:05;120.02;9.59;52473;Mosquera;Nariño;Deportes;38;33;29;1418;26;21;15;8190
3148PD13A-A;PD13;VE4179;15/01/2018 10:43;-594.4;0.91;52210;Contadero;Nariño;Celulares;28;6;20;2008;0;26;26;0
5269PS92B-B;PS92;VE8325;2/10/2017 15:11;-119.35;12.07;52323;Gualmatan;Nariño;Carnicería;22;29;1;2137;9;7;15;945
105366PS84A-A;PS84;VE2740;10/12/2017 23:33;88.34;10.4;52203;Colon;Nariño;Carnicería;18;9;18;1929;24;21;53;26712
33762PK28A-A;PK28;VE3199;7/04/2018 14:02;90.01;2.28;52405;Leiva;Nariño;Deportes;38;15;33;261;42;13;27;14742
66319PB62A-A;PB62;VE1492;6/06/2018 6:18;134.53;23.06;52323;Gualmatan;Nariño;Ropa de adultos;20;1;8;611;32;5;36;5760
28477PK11C-C;PK11;VE2501;30/09/2017 3:20;53.25;12.39;5001;Medellin;Antioquia;Deportes;11;21;32;12;29;13;24;9048
22903PR84A-A;PR84;VE6108;14/03/2018 6:02;-492.11;25.6;5001;Medellin;Antioquia;Frutas y verduras;5;8;11;2251;22;47;39;40326
16673PK12A-A;PK12;VE8613;7/11/2017 21:55;85.47;28.56;52051;Arboleda;Nariño;Deportes;26;16;16;11;15;19;30;8550
67644PA82A-A;PA82;VE5473;7/02/2018 22:10;3.86;6.52;52490;Olaya herrera;Nariño;Electrodomésticos;19;29;13;3184;22;9;18;3564
83241PR48A-A;PR48;VE6180;30/03/2018 7:18;39.83;18.77;5002;Abejorral;Antioquia;Frutas_y_verduras;25;39;25;12062;39;31;19;22971
94807PD97A-A;PD97;VE1211;16/05/2018 23:44;175.68;49.47;52203;Colon;Nariño;Celulares;13;12;4;462;24;29;15;10440
70581PR76A-A;PR76;VE1125;2/11/2017 13:56;38.64;11.53;52210;Contadero;Nariño;Frutas y verduras;16;19;34;220;14;4;26;1456
101909PD21A-A;PD21;VE5109;9/06/2018 12:19;-2.59;12.95;52203;Colon;Nariño;Celulares;14;34;4;2514;33;22;14;10164
70195PS97A-A;PS97;VE9530;8/08/2017 13:08;423.06;75.56;52565;Providencia;Nariño;Carnicería;21;29;32;3016;3;8;31;744
94502PS63A-A;PS63;VE9530;14/09/2017 20:45;106.21;13.12;52356;Ipiales;Nariño;Carnicería;14;14;9;149;28;14;25;9800
88687PS97A-A;PS97;VE8692;17/06/2018 8:58;23.58;15.03;52079;Barbacoas;Nariño;Carnicería;40;27;15;2715;11;12;29;3828
12034PK13A-A;PK13;VE4242;15/01/2018 14:04;76.35;22.5;52378;La cruz;Nariño;Deportes;29;17;38;1379;43;8;27;9288
50390PS87A-A;PS87;VE7866;9/01/2018 2:01;56.74;56.16;52203;Colon;Nariño++;Carnicería;14;33;22;509;24;18;25;10800
12312PB34A-A;PB34;VE3979;16/02/2018 19:45;11.22;4.38;52473;Mosquera;Nariño;Ropa de adultos;17;37;28;16;30;14;42;17640
36430PR94A-A;PR94;VE9555;17/04/2018 6:48;67.64;33.73;5002;Abejorral;Antioquia;Frutas y verduras;25;0;36;1441;36;13;32;14976
5977PR65A-A;PR65;VE4052;19/03/2018 13:18;120.44;3.26;52565;Providencia;Nariño;Frutas y verduras;19;33;5;1361;13;11;27;3861
81254PB66A-A;PB66;VE1492;2/08/2017 20:07;112.59;37.97;52405;Leiva;Nariño;Ropa_de_adultos;35;40;13;1731;44;7;25;7700
22523PB22B-B;PB22;VE3215;11/12/2017 0:40;25.69;18.7;52405;Leiva;Nariño;Ropa de adultos;8;6;26;7483;43;16;21;14448
6967PD97A-A;PD97;VE2738;28/11/2017 16:39;1.9;12.15;52210;Contadero;Nariño;Celulares;5;20;28;151;22;19;37;15466
82990PS57A-A;PS57;VE8544;30/07/2017 23:29;132.05;31.64;52411;Linares;Nariño;Carnicería;6;16;1;6088;55;21;28;32340
46773PB25A-A;PB25;VE5090;9/06/2018 17:11;65.39;0.24;52110;Buesaco;Nariño;Ropa de adultos;9;11;24;3516;50;17;47;39950
78085PD73A-A;PD73;VE3791;20/05/2018 20:15;132.67;19.54;52427;Magui;Nariño;Celulares;19;22;30;6482;21;16;35;11760
49230PB80A-A;PB80;VE8699;17/01/2018 8:40;54.51;5.51;52323;Gualmatan;Nariño;Ropa_de_adultos;1;14;27;833;40;9;22;7920
102040PD45A-A;PD45;VE5979;11/09/2017 17:49;27.11;;52079;Barbacoas;Nariño;;9;5;25;33;31;15;6;2790
105180PB52A-A;PB52;VE4454;21/06/2018 1:40;134.03;10.4;52051;Arboleda;Nariño;Ropa de adultos;4;1;24;8517;23;22;32;16192
13165PB30A-A;PB30;VE7147;9/12/2017 1:26;136.91;5.77;52435;Mallama;Nariño;Ropa de adultos;21;23;33;809;25;6;36;5400
100480PD13A-A;PD13;VE5049;13/01/2018 22:16;41.27;14.71;52565;Providencia;Nariño;Celulares;16;36;11;97;59;12;29;20532
36826PA60B-B;PA60;VE1988;24/10/2017 4:02;16.89;17.81;52378;La cruz;Nariño;Electrodomésticos;25;26;30;1005;39;10;12;4680
26738PB85A-A;PB85;VE1211;17/09/2017 3:38;68.94;;52560;Potosi;Nariño;;20;40;35;2105;64;5;4;1280
83622PA53A-A;PA53;VE8699;26/04/2018 20:57;119.23;6.77;52323;Gualmatan;Nariño;Electrodomésticos;35;29;11;274;42;24;25;25200
